X;participantID;wave;group;wordID;word;valence;firstOrder;comment;word.comment;intendedVote;ratingLaw;mean_valence_macro
652;c657a960031971d3d2027213732232cf_t1;t1;experimentalGroup;63a05945-726d-40cf-8d91-105cca504ded;Abhängigkeit Ausland;-2;Klimagesetz ## Gegensätze;Atomstrom aus Frankreich?;Abhängigkeit Ausland Atomstrom aus Frankreich?;0;3,5;-0,625
653;ff3ee0529d82fc2c4cd123e5d11dc6fa_t1;t1;experimentalGroup;8c755d37-1b5f-48d2-87c5-0a179de48f84;Klimagesetz;0;teuer ## Innovationen werden gefördert ## Schutz vor Naturkatastrophen ## Erhaltung der Biodiversität ## Reduktion von Treibhausemissionen ## Bevormundung ## Erhaltung der Ressourcen ## Strommangel;;Klimagesetz;0;4,5;0,444444444
654;ff3ee0529d82fc2c4cd123e5d11dc6fa_t1;t1;experimentalGroup;bbde5b32-7ff2-4202-b45f-4c186310c19e;teuer;-3;Klimagesetz;;teuer;0;4,5;0,444444444
655;ff3ee0529d82fc2c4cd123e5d11dc6fa_t1;t1;experimentalGroup;16041f63-1b1b-4ca3-b964-21632aff6f84;Innovationen werden gefördert;2;Klimagesetz;;Innovationen werden gefördert;0;4,5;0,444444444
656;ff3ee0529d82fc2c4cd123e5d11dc6fa_t1;t1;experimentalGroup;c39dba2b-080a-49df-a190-a47f5f561d18;Schutz vor Naturkatastrophen;3;Klimagesetz;;Schutz vor Naturkatastrophen;0;4,5;0,444444444
657;ff3ee0529d82fc2c4cd123e5d11dc6fa_t1;t1;experimentalGroup;fac6a2f6-578f-46d8-901d-b2ae8d1f0c54;Erhaltung der Biodiversität;3;Klimagesetz;;Erhaltung der Biodiversität;0;4,5;0,444444444
658;ff3ee0529d82fc2c4cd123e5d11dc6fa_t1;t1;experimentalGroup;34f4bf0e-2da7-4b8a-9eb8-8c5d127c0161;Reduktion von Treibhausemissionen;1;Klimagesetz;;Reduktion von Treibhausemissionen;0;4,5;0,444444444
659;ff3ee0529d82fc2c4cd123e5d11dc6fa_t1;t1;experimentalGroup;5d2d0626-e681-4a4a-9a32-982a87d3f56f;Bevormundung;-1;Klimagesetz;;Bevormundung;0;4,5;0,444444444
660;ff3ee0529d82fc2c4cd123e5d11dc6fa_t1;t1;experimentalGroup;c86d91c0-a162-4d30-b241-a6cef6602cd7;Erhaltung der Ressourcen;2;Klimagesetz;;Erhaltung der Ressourcen;0;4,5;0,444444444
661;ff3ee0529d82fc2c4cd123e5d11dc6fa_t1;t1;experimentalGroup;339247e8-4bc3-4fef-873e-c755241cc11f;Strommangel;-3;Klimagesetz;;Strommangel;0;4,5;0,444444444
662;c3976ba0732c6a1d1e9112278ede8021_t1;t1;experimentalGroup;ffc07202-d06a-499a-8244-cb80b352f43d;Klimagesetz;10;Globale Erderwärmung ## Golbale Erwärmung stoppem ## Wasser resourcen schonen ## Musterknabe Schweiz ## Evtl. Verteuerung ## CO2 Aussstoss mindern;Positive umd negative Seiten;Klimagesetz Positive umd negative Seiten;1;6;-0,222222222
663;c3976ba0732c6a1d1e9112278ede8021_t1;t1;experimentalGroup;b51baf6c-e262-4962-b4c1-927013e0ca5b;Globale Erderwärmung;-3;Klimagesetz ## Wasser knappheit ## Trockernheiz;;Globale Erderwärmung;1;6;-0,222222222
664;c3976ba0732c6a1d1e9112278ede8021_t1;t1;experimentalGroup;edf07f7f-7381-4d3e-84e3-2468b701e8c7;Wasser knappheit;-3;Globale Erderwärmung ## Trockernheiz;;Wasser knappheit;1;6;-0,222222222
665;c3976ba0732c6a1d1e9112278ede8021_t1;t1;experimentalGroup;93b4a213-3690-45fd-ab28-50161e943d1a;Golbale Erwärmung stoppem;3;Klimagesetz ## Wasser resourcen schonen;;Golbale Erwärmung stoppem;1;6;-0,222222222
666;c3976ba0732c6a1d1e9112278ede8021_t1;t1;experimentalGroup;03f54053-613b-4a56-9335-bb22267aa199;Wasser resourcen schonen;3;Klimagesetz ## Golbale Erwärmung stoppem;;Wasser resourcen schonen;1;6;-0,222222222
667;c3976ba0732c6a1d1e9112278ede8021_t1;t1;experimentalGroup;76e4d92f-3b92-4703-82b0-6d1348add099;Musterknabe Schweiz;10;Klimagesetz;Klimagesetz sollte weltweit eingeführt werden;Musterknabe Schweiz Klimagesetz sollte weltweit eingeführt werden;1;6;-0,222222222
668;c3976ba0732c6a1d1e9112278ede8021_t1;t1;experimentalGroup;e95944b8-bece-464c-8e08-0e9621341ce4;Trockernheiz;-3;Globale Erderwärmung ## Wasser knappheit;Versiegen von Seen, Flüssen und Bächen;Trockernheiz Versiegen von Seen, Flüssen und Bächen;1;6;-0,222222222
669;c3976ba0732c6a1d1e9112278ede8021_t1;t1;experimentalGroup;cc026c2e-099a-477f-9f85-fc245319b918;Evtl. Verteuerung;-2;Klimagesetz;Waren und Dienstleistigen könnten teurer werden;Evtl. Verteuerung Waren und Dienstleistigen könnten teurer werden;1;6;-0,222222222
670;c3976ba0732c6a1d1e9112278ede8021_t1;t1;experimentalGroup;15d5da77-9ab9-4de1-a2a8-659cdca6b455;CO2 Aussstoss mindern;3;Klimagesetz;;CO2 Aussstoss mindern;1;6;-0,222222222
671;c2dc822b618d77f21d461717057eb3ec_t1;t1;experimentalGroup;1cd99665-085d-41eb-a585-aa713827538a;Klimagesetz;1;Umwelt ## Hersteller ## Staat;;Klimagesetz;1;7;0,363636364
672;c2dc822b618d77f21d461717057eb3ec_t1;t1;experimentalGroup;59006df3-10cc-4ba3-9e98-74dbce98c166;Umwelt;2;Klimagesetz ## Preisentwicklung ## Hersteller ## Ausland ## Weitere gesetzliche Rahmenbedingungen ## Staat;;Umwelt;1;7;0,363636364
673;c2dc822b618d77f21d461717057eb3ec_t1;t1;experimentalGroup;0cd041bc-72b1-495c-9334-22a5faaf4823;Preisentwicklung;10;Umwelt ## Hersteller ## Weitere gesetzliche Rahmenbedingungen ## Abhängigkeit andere Faktoren;;Preisentwicklung;1;7;0,363636364
674;c2dc822b618d77f21d461717057eb3ec_t1;t1;experimentalGroup;d0e1085e-9920-4af9-b2e3-eb92ea32ec2a;Hersteller;1;Klimagesetz ## Umwelt ## Preisentwicklung ## freie Marktwirtschaft ## Weitere gesetzliche Rahmenbedingungen ## Abhängigkeit andere Faktoren;;Hersteller;1;7;0,363636364
675;c2dc822b618d77f21d461717057eb3ec_t1;t1;experimentalGroup;d10e21da-ebd9-4606-9da3-6d016495c6de;freie Marktwirtschaft;0;Hersteller ## Medienwelt ## Konkurrenz ## Ausland ## Staat;;freie Marktwirtschaft;1;7;0,363636364
676;c2dc822b618d77f21d461717057eb3ec_t1;t1;experimentalGroup;baa41bb7-7436-4c0c-9b57-1cf73e2162e3;Medienwelt;-1;freie Marktwirtschaft ## Konkurrenz;;Medienwelt;1;7;0,363636364
677;c2dc822b618d77f21d461717057eb3ec_t1;t1;experimentalGroup;69ac6d12-efb4-40c8-bc36-44094b90f94f;Konkurrenz;1;freie Marktwirtschaft ## Medienwelt ## Ausland ## Staat;;Konkurrenz;1;7;0,363636364
678;c2dc822b618d77f21d461717057eb3ec_t1;t1;experimentalGroup;36a442bb-4de0-436d-9231-7ac1699972c2;Ausland;-2;Umwelt ## freie Marktwirtschaft ## Konkurrenz ## Weitere gesetzliche Rahmenbedingungen;;Ausland;1;7;0,363636364
679;c2dc822b618d77f21d461717057eb3ec_t1;t1;experimentalGroup;68af6254-51eb-42c5-8acc-3ef8163fc68f;Weitere gesetzliche Rahmenbedingungen;0;Umwelt ## Preisentwicklung ## Hersteller ## Ausland ## Abhängigkeit andere Faktoren;;Weitere gesetzliche Rahmenbedingungen;1;7;0,363636364
680;c2dc822b618d77f21d461717057eb3ec_t1;t1;experimentalGroup;ac582bb4-fb46-4701-9acf-5e51ea8592c3;Staat;2;Klimagesetz ## Umwelt ## freie Marktwirtschaft ## Konkurrenz;;Staat;1;7;0,363636364
681;c2dc822b618d77f21d461717057eb3ec_t1;t1;experimentalGroup;79c3a4c0-4b51-45e9-af9e-65526b291d3a;Abhängigkeit andere Faktoren;10;Preisentwicklung ## Hersteller ## Weitere gesetzliche Rahmenbedingungen;;Abhängigkeit andere Faktoren;1;7;0,363636364
682;0a8f2ef5c0495dee71445824ca82f10c_t1;t1;experimentalGroup;1a731639-8f41-4493-bee8-c58365d5abab;Klimagesetz;0;Energie-Intensiv ## Klima neutral ## teuer ## Ressourcen schonen ## Zwang ## Verschmutzung verhindern ## Lärm verhindern ## Finanzierung ungewiss;;Klimagesetz;1;6;0,444444444
683;0a8f2ef5c0495dee71445824ca82f10c_t1;t1;experimentalGroup;f0fda29c-926a-46a1-8c9c-34ef2f6adedc;Energie-Intensiv;-1;Klimagesetz;;Energie-Intensiv;1;6;0,444444444
684;0a8f2ef5c0495dee71445824ca82f10c_t1;t1;experimentalGroup;fbfbfa1f-63fb-463f-9c80-4ba347496597;Klima neutral;1;Klimagesetz;;Klima neutral;1;6;0,444444444
685;0a8f2ef5c0495dee71445824ca82f10c_t1;t1;experimentalGroup;9efebba1-a33a-4e6b-9501-4a8b0fbe500a;teuer;-1;Klimagesetz;;teuer;1;6;0,444444444
686;0a8f2ef5c0495dee71445824ca82f10c_t1;t1;experimentalGroup;5da4208c-5d6e-4813-a79a-62e43b2645dd;Ressourcen schonen;2;Klimagesetz;;Ressourcen schonen;1;6;0,444444444
687;0a8f2ef5c0495dee71445824ca82f10c_t1;t1;experimentalGroup;b7892921-09f4-45ad-a457-80f7cac66d54;Zwang;-1;Klimagesetz;;Zwang;1;6;0,444444444
688;0a8f2ef5c0495dee71445824ca82f10c_t1;t1;experimentalGroup;f77d4428-9b41-42af-b275-564295011a26;Verschmutzung verhindern;2;Klimagesetz;;Verschmutzung verhindern;1;6;0,444444444
689;0a8f2ef5c0495dee71445824ca82f10c_t1;t1;experimentalGroup;85c32406-f66f-4155-9e78-e6d54d7a7c78;Lärm verhindern;2;Klimagesetz;;Lärm verhindern;1;6;0,444444444
690;0a8f2ef5c0495dee71445824ca82f10c_t1;t1;experimentalGroup;b1b688a7-264d-4c55-ac39-081eb5cc9579;Finanzierung ungewiss;10;Klimagesetz;;Finanzierung ungewiss;1;6;0,444444444
691;f2b905a118cf2015b927e743ddbd8c64_t1;t1;experimentalGroup;3c6eab6e-053c-4be9-bf8c-fd34f44423db;Klimagesetz;0;AUTO ## nATUR ## tEUER ## jOBVERLUSTE ## fLUGZEUGE ## NUTZTIERHALTUNG ## gESUNDHEIT ## kLIMAWANDEL STOPPEN;;Klimagesetz;1;6;-0,666666667
692;f2b905a118cf2015b927e743ddbd8c64_t1;t1;experimentalGroup;a98a832c-12e6-468e-a012-195ea40ed3a4;AUTO;-3;Klimagesetz;aBGASE;AUTO aBGASE;1;6;-0,666666667
693;f2b905a118cf2015b927e743ddbd8c64_t1;t1;experimentalGroup;fe062969-1d8d-47e2-a6c7-7454d72a4e7c;nATUR;3;Klimagesetz;;nATUR;1;6;-0,666666667
694;f2b905a118cf2015b927e743ddbd8c64_t1;t1;experimentalGroup;be7c51d5-37b4-4f6e-8546-24179e77723c;tEUER;-3;Klimagesetz;;tEUER;1;6;-0,666666667
695;f2b905a118cf2015b927e743ddbd8c64_t1;t1;experimentalGroup;81aaaeb7-5166-4d20-8393-7731c29456d6;jOBVERLUSTE;-3;Klimagesetz;;jOBVERLUSTE;1;6;-0,666666667
696;f2b905a118cf2015b927e743ddbd8c64_t1;t1;experimentalGroup;c6780e84-de4a-4d14-985b-dca72836625e;fLUGZEUGE;-3;Klimagesetz;;fLUGZEUGE;1;6;-0,666666667
697;f2b905a118cf2015b927e743ddbd8c64_t1;t1;experimentalGroup;8d918d20-0336-4d95-a82d-f1f2eefbabe3;NUTZTIERHALTUNG;-3;Klimagesetz;;NUTZTIERHALTUNG;1;6;-0,666666667
698;f2b905a118cf2015b927e743ddbd8c64_t1;t1;experimentalGroup;1647a0d5-4927-4353-8d06-a088912212f7;gESUNDHEIT;3;Klimagesetz;;gESUNDHEIT;1;6;-0,666666667
699;f2b905a118cf2015b927e743ddbd8c64_t1;t1;experimentalGroup;9dbbbd2c-efef-4d77-a3ad-87e622ddec12;kLIMAWANDEL STOPPEN;3;Klimagesetz;;kLIMAWANDEL STOPPEN;1;6;-0,666666667
700;eb53b76b885e586395e01465354f72b2_t1;t1;experimentalGroup;9e318988-e8cc-4e4c-892e-1ec4c2cf3dd7;Klimagesetz;0;Verbeserung des Klimas ## Erhöhte Kosten Hausbesitzer ## Weniger Lärmbelästigung ## Standort Schweiz Gefahr;;Klimagesetz;1;6;0,6
701;eb53b76b885e586395e01465354f72b2_t1;t1;experimentalGroup;adf84309-8421-472a-9d45-09be91712ada;Verbeserung des Klimas;2;Klimagesetz ## Resourcenschohnung;;Verbeserung des Klimas;1;6;0,6
702;eb53b76b885e586395e01465354f72b2_t1;t1;experimentalGroup;67fc15ef-707a-4fd5-a388-6ea5543d6f9e;Erhöhte Kosten Hausbesitzer;-2;Klimagesetz ## Einschränkung Lebensgewohnheit ## Effektivere Heizung;;Erhöhte Kosten Hausbesitzer;1;6;0,6
703;eb53b76b885e586395e01465354f72b2_t1;t1;experimentalGroup;164095e1-e77b-4be3-9868-5434e9811222;Resourcenschohnung;2;Verbeserung des Klimas ## Einschränkung Lebensgewohnheit;;Resourcenschohnung;1;6;0,6
704;eb53b76b885e586395e01465354f72b2_t1;t1;experimentalGroup;94950744-d1e2-4ad9-ac8c-e043d4112314;Einschränkung Lebensgewohnheit;-1;Erhöhte Kosten Hausbesitzer ## Resourcenschohnung;;Einschränkung Lebensgewohnheit;1;6;0,6
705;eb53b76b885e586395e01465354f72b2_t1;t1;experimentalGroup;e72a1b3c-f148-4ea3-87fb-7179f2b4fc8d;Effektivere Heizung;3;Erhöhte Kosten Hausbesitzer ## Erhöhte Benutzung Öffis;;Effektivere Heizung;1;6;0,6
706;eb53b76b885e586395e01465354f72b2_t1;t1;experimentalGroup;83e44f24-e8b2-40b0-bf52-13e9463fd744;Erhöhte Benutzung Öffis;0;Effektivere Heizung ## Weniger Autoverkehr;;Erhöhte Benutzung Öffis;1;6;0,6
707;eb53b76b885e586395e01465354f72b2_t1;t1;experimentalGroup;2bba26af-fbac-4cbb-959e-d51aea8bd1ce;Weniger Autoverkehr;2;Erhöhte Benutzung Öffis  ## Weniger Lärmbelästigung;;Weniger Autoverkehr;1;6;0,6
708;eb53b76b885e586395e01465354f72b2_t1;t1;experimentalGroup;8a9a1d0e-5ed3-4ca1-a6ac-b980e204dac0;Weniger Lärmbelästigung;0;Klimagesetz ## Weniger Autoverkehr;;Weniger Lärmbelästigung;1;6;0,6
709;eb53b76b885e586395e01465354f72b2_t1;t1;experimentalGroup;da9b9285-d419-4d2d-b4cb-9ae5f9a146d5;Standort Schweiz Gefahr;0;Klimagesetz;;Standort Schweiz Gefahr;1;6;0,6
710;5ef0525198f2d27fbe7cf7ef8bccc6a7_t1;t1;experimentalGroup;e290296b-4bd5-4768-a858-c6390ea9ef38;Abfallreduzierung;10;Gebäude Sanierung  ## Wirtschaftliche Auswirkung;;Abfallreduzierung;1;7;0
711;5ef0525198f2d27fbe7cf7ef8bccc6a7_t1;t1;experimentalGroup;acbdb0c7-3cfc-44b2-ac66-8931e283ae20;Umweltfreundliche Energie;10;Gebäude Sanierung;;Umweltfreundliche Energie;1;7;0
712;5ef0525198f2d27fbe7cf7ef8bccc6a7_t1;t1;experimentalGroup;cb043049-513f-4d98-b1d7-136e3ea0c0b7;Gebäude Sanierung;10;Abfallreduzierung ## Umweltfreundliche Energie ## Ueberbevölkerung ## Klimagesetz;;Gebäude Sanierung;1;7;0
713;5ef0525198f2d27fbe7cf7ef8bccc6a7_t1;t1;experimentalGroup;1e73b75d-cee3-44a4-9a78-b8e67fe58feb;Wirtschaftliche Auswirkung;10;Abfallreduzierung ## Verkehr;;Wirtschaftliche Auswirkung;1;7;0
714;5ef0525198f2d27fbe7cf7ef8bccc6a7_t1;t1;experimentalGroup;ba5ab224-4106-43fa-9ba9-65bc52afd90b;Ueberbevölkerung;10;Gebäude Sanierung  ## Einwanderung;;Ueberbevölkerung;1;7;0
715;5ef0525198f2d27fbe7cf7ef8bccc6a7_t1;t1;experimentalGroup;89372bf7-7933-43d7-a9cd-ccf6236538cc;Verkehr;10;Wirtschaftliche Auswirkung  ## einzel Initiative;;Verkehr;1;7;0
716;5ef0525198f2d27fbe7cf7ef8bccc6a7_t1;t1;experimentalGroup;ecc63e12-8baa-4389-98f2-3549b41deba7;Klimagesetz;0;Gebäude Sanierung;;Klimagesetz;1;7;0
717;5ef0525198f2d27fbe7cf7ef8bccc6a7_t1;t1;experimentalGroup;32934dba-c5c4-400a-bf46-27cfc649e58e;einzel Initiative;10;Verkehr;;einzel Initiative;1;7;0
718;5ef0525198f2d27fbe7cf7ef8bccc6a7_t1;t1;experimentalGroup;fea4e5c7-fbb1-409c-b9a8-9a5d258cb2e2;Einwanderung;10;Ueberbevölkerung;;Einwanderung;1;7;0
719;044d1da5a49858c34e7e5be8255879cf_t1;t1;experimentalGroup;4d33f1d1-7fb0-4a24-bdff-4ed773eab143;keine Verbote/Steuern;2;Klimagesetz ## Finanzielle Unterstützung;;keine Verbote/Steuern;1;4;0
720;044d1da5a49858c34e7e5be8255879cf_t1;t1;experimentalGroup;29f96c6c-6da4-417c-b2e8-d306a311ee7b;braucht viel Strom;-3;Klimagesetz ## hohe Kosten;und hat schon zu wenig;braucht viel Strom und hat schon zu wenig;1;4;0
721;044d1da5a49858c34e7e5be8255879cf_t1;t1;experimentalGroup;f1aeab29-3f50-444e-a8e8-64af2c323d1b;Klimaschutz;3;Klimagesetz;wenigstens ein Kompromiss;Klimaschutz wenigstens ein Kompromiss;1;4;0
722;044d1da5a49858c34e7e5be8255879cf_t1;t1;experimentalGroup;6a0fb323-8691-4cac-b2f2-f0bc9744164b;wohin mit CO2;-1;hoher Aufwand ## nur noch Elektroautos? ## Klimagesetz;das abgeleitete CO2 aus Kaminen, was passiert damit?;wohin mit CO2 das abgeleitete CO2 aus Kaminen, was passiert damit?;1;4;0
723;044d1da5a49858c34e7e5be8255879cf_t1;t1;experimentalGroup;dd9a9d31-0b68-469e-9de7-ced63d3fd97d;hoher Aufwand;-1;wohin mit CO2 ## hohe Kosten;andere Energiegewinnungs-Möglichkeiten müssen ausgebaut werden;hoher Aufwand andere Energiegewinnungs-Möglichkeiten müssen ausgebaut werden;1;4;0
724;044d1da5a49858c34e7e5be8255879cf_t1;t1;experimentalGroup;bbb6b6de-aca5-4449-b437-2c2efb71267c;nur noch Elektroautos?;-1;wohin mit CO2 ## Klimagesetz;;nur noch Elektroautos?;1;4;0
725;044d1da5a49858c34e7e5be8255879cf_t1;t1;experimentalGroup;9405ac81-a9ba-4201-ac4b-afcf3571a5ee;Klimagesetz;0;keine Verbote/Steuern ## braucht viel Strom ## Klimaschutz ## wohin mit CO2 ## nur noch Elektroautos?;;Klimagesetz;1;4;0
726;044d1da5a49858c34e7e5be8255879cf_t1;t1;experimentalGroup;3f7e5b85-0738-49de-9717-dacf2c66e1a1;Finanzielle Unterstützung;2;keine Verbote/Steuern;klappt das auch immer?;Finanzielle Unterstützung klappt das auch immer?;1;4;0
727;044d1da5a49858c34e7e5be8255879cf_t1;t1;experimentalGroup;563f8652-82be-45c3-8b12-190f3096e082;hohe Kosten;-1;braucht viel Strom ## hoher Aufwand;;hohe Kosten;1;4;0
728;204b1d67d2f8c0f19c72c3dd44b7dae1_t1;t1;experimentalGroup;3a1e1a6b-1b4d-4754-be0f-4156f039e727;Klimagesetz;0;Energiegewinnung ## Anlagen ersetzen;;Klimagesetz;1;6;1,8
729;204b1d67d2f8c0f19c72c3dd44b7dae1_t1;t1;experimentalGroup;57ee65a8-f923-4fea-8690-bbd16c288ebb;Energiegewinnung;2;Klimagesetz ## Wasserkraft ausbauen ## CH Windkraft bauen ## Solaranlagen Felsen ## Strassen Schienen Solar;Zusätzliche Gewinnung;Energiegewinnung Zusätzliche Gewinnung;1;6;1,8
730;204b1d67d2f8c0f19c72c3dd44b7dae1_t1;t1;experimentalGroup;2bc17b44-ba73-485e-af0e-fb99c0f7f24f;Anlagen ersetzen;2;Klimagesetz ## Fernwärme forcieren ## Keine Werbungen Nacht  ## Keine Strassenverschönerungen;;Anlagen ersetzen;1;6;1,8
731;204b1d67d2f8c0f19c72c3dd44b7dae1_t1;t1;experimentalGroup;8341b074-e4f7-4370-8441-1fe788e45e48;Wasserkraft ausbauen;2;Energiegewinnung;;Wasserkraft ausbauen;1;6;1,8
732;204b1d67d2f8c0f19c72c3dd44b7dae1_t1;t1;experimentalGroup;3851a49a-c470-4276-bd8d-e3f97479b3c2;CH Windkraft bauen;2;Energiegewinnung;;CH Windkraft bauen;1;6;1,8
733;204b1d67d2f8c0f19c72c3dd44b7dae1_t1;t1;experimentalGroup;9eca1006-9281-42c4-b267-b933b5a77617;Solaranlagen Felsen;3;Energiegewinnung;;Solaranlagen Felsen;1;6;1,8
734;204b1d67d2f8c0f19c72c3dd44b7dae1_t1;t1;experimentalGroup;24675581-a5b5-48d7-b73a-d39de324b5ba;Strassen Schienen Solar;2;Energiegewinnung;;Strassen Schienen Solar;1;6;1,8
735;204b1d67d2f8c0f19c72c3dd44b7dae1_t1;t1;experimentalGroup;8de15bfd-5535-4e36-9792-b5b8a102ca06;Fernwärme forcieren;2;Anlagen ersetzen;;Fernwärme forcieren;1;6;1,8
736;204b1d67d2f8c0f19c72c3dd44b7dae1_t1;t1;experimentalGroup;b26d5d6d-58c2-4c1b-8b61-1d571f6d3348;Keine Werbungen Nacht;2;Anlagen ersetzen;;Keine Werbungen Nacht;1;6;1,8
737;204b1d67d2f8c0f19c72c3dd44b7dae1_t1;t1;experimentalGroup;99794fa3-bc31-4c0d-91be-ab24aecadfac;Keine Strassenverschönerungen;1;Anlagen ersetzen;;Keine Strassenverschönerungen;1;6;1,8
738;3d7e773f91301b5ec1bf685a0bf252d2_t1;t1;experimentalGroup;546500f9-dd14-41c5-939e-4ec31c4d0dec;Klimagesetz;0;Nachhaltige Energie ## Nachhaltige Lebensmittel ## Bevormundunng ## Nicht Lösungsorientiert ## Notwendig ## Praxis / Realität ## Wissensvermittlung ## Preis;;Klimagesetz;1;5,5;-0,133333333
739;3d7e773f91301b5ec1bf685a0bf252d2_t1;t1;experimentalGroup;79e2620f-e0e5-414d-9652-cf2bef70f802;Nachhaltige Energie;2;Klimagesetz ## Nachhaltige Lebensmittel ## Teuer für Bürger ## Wissensvermittlung ## Preis ## Alte Geräte umrüsten;im Vergleich zu Fossilen Brennstoffen;Nachhaltige Energie im Vergleich zu Fossilen Brennstoffen;1;5,5;-0,133333333
740;3d7e773f91301b5ec1bf685a0bf252d2_t1;t1;experimentalGroup;08f16bff-8d70-463e-8e3b-6bf6129ea649;Nachhaltige Lebensmittel;0;Klimagesetz ## Nachhaltige Energie ## schwer zu erkennen ## Wissensvermittlung ## Preis ## teuer ## Gesund;;Nachhaltige Lebensmittel;1;5,5;-0,133333333
741;3d7e773f91301b5ec1bf685a0bf252d2_t1;t1;experimentalGroup;72703384-8017-4087-9774-f71e845e86c3;Teuer für Bürger;-3;Nachhaltige Energie;;Teuer für Bürger;1;5,5;-0,133333333
742;3d7e773f91301b5ec1bf685a0bf252d2_t1;t1;experimentalGroup;77b775ad-41e1-4d57-af86-c80f90f6399b;schwer zu erkennen;-2;Nachhaltige Lebensmittel;;schwer zu erkennen;1;5,5;-0,133333333
743;3d7e773f91301b5ec1bf685a0bf252d2_t1;t1;experimentalGroup;1a6cca36-f349-4720-8cc6-b8be7ed2527e;Bevormundunng;-2;Klimagesetz;;Bevormundunng;1;5,5;-0,133333333
744;3d7e773f91301b5ec1bf685a0bf252d2_t1;t1;experimentalGroup;e5835698-4197-499b-8129-353e184557c4;Nicht Lösungsorientiert;-2;Klimagesetz;Löst dies wirklich unsere Probleme oder ist es nur teuer?;Nicht Lösungsorientiert Löst dies wirklich unsere Probleme oder ist es nur teuer?;1;5,5;-0,133333333
745;3d7e773f91301b5ec1bf685a0bf252d2_t1;t1;experimentalGroup;7e1db427-cab0-4a21-b931-d4117c5dfe37;Notwendig;2;Klimagesetz;;Notwendig;1;5,5;-0,133333333
746;3d7e773f91301b5ec1bf685a0bf252d2_t1;t1;experimentalGroup;50d82cd1-8abc-495d-9062-2e54deae2928;Praxis / Realität;10;Klimagesetz;Es wird mehr Praxis und Realität im Alltag benötigt;Praxis / Realität Es wird mehr Praxis und Realität im Alltag benötigt;1;5,5;-0,133333333
747;3d7e773f91301b5ec1bf685a0bf252d2_t1;t1;experimentalGroup;7beabf39-749e-437c-84e2-c93c286d867c;Wissensvermittlung;10;Klimagesetz ## Nachhaltige Energie ## Nachhaltige Lebensmittel ## Mode Kleidung;;Wissensvermittlung;1;5,5;-0,133333333
748;3d7e773f91301b5ec1bf685a0bf252d2_t1;t1;experimentalGroup;4484e949-d322-467d-8e5e-0434595b5082;Preis;1;Klimagesetz ## Nachhaltige Energie ## Nachhaltige Lebensmittel ## Mode Kleidung;Umweltschutz und Nachhaltigkeit müssten so günstig sein, dass sich die alternative nicht lohnt. und nicht durch künstliches teurer machen!;Preis Umweltschutz und Nachhaltigkeit müssten so günstig sein, dass sich die alternative nicht lohnt. und nicht durch künstliches teurer machen!;1;5,5;-0,133333333
749;3d7e773f91301b5ec1bf685a0bf252d2_t1;t1;experimentalGroup;5881232e-26e2-4740-852d-2661b83419e3;Mode Kleidung;0;Wissensvermittlung ## Preis;Gesellschaft sensibilisieren für Schäden durch Fast Fashion;Mode Kleidung Gesellschaft sensibilisieren für Schäden durch Fast Fashion;1;5,5;-0,133333333
750;3d7e773f91301b5ec1bf685a0bf252d2_t1;t1;experimentalGroup;07d3aa40-9f81-413e-8f4e-1deea6a43ebb;teuer;-2;Nachhaltige Lebensmittel;;teuer;1;5,5;-0,133333333
751;3d7e773f91301b5ec1bf685a0bf252d2_t1;t1;experimentalGroup;bae845a9-632b-4170-b563-c0c6d6b8e117;Gesund;2;Nachhaltige Lebensmittel;;Gesund;1;5,5;-0,133333333
752;3d7e773f91301b5ec1bf685a0bf252d2_t1;t1;experimentalGroup;eb57506a-87c3-4d6a-a747-44086f8567a0;Alte Geräte umrüsten;2;Nachhaltige Energie;Nicht Nachhaltige Geräte umrüsten oder erst ersetzten wenn kaputt;Alte Geräte umrüsten Nicht Nachhaltige Geräte umrüsten oder erst ersetzten wenn kaputt;1;5,5;-0,133333333
753;6d219a16ae66a844e3871cda2dadd671_t1;t1;experimentalGroup;95203a2c-f440-49ad-96e7-5a54fc89166e;Klimagesetz;0;einschränkungen ## streitigkeiten ## Nicht realistisch ## Gut fürs Klima ## Kosten tragen wir ## CH reicht nicht ## geld;;Klimagesetz;0;3;-0,75
754;6d219a16ae66a844e3871cda2dadd671_t1;t1;experimentalGroup;b8388bed-fafc-4984-b10f-7be9f013f557;einschränkungen;0;Klimagesetz;;einschränkungen;0;3;-0,75
755;6d219a16ae66a844e3871cda2dadd671_t1;t1;experimentalGroup;38325aa1-beb2-424e-8ce5-57b2cb886c2c;streitigkeiten;-2;Klimagesetz;;streitigkeiten;0;3;-0,75
756;6d219a16ae66a844e3871cda2dadd671_t1;t1;experimentalGroup;365b6bd8-32ec-4f8d-9c57-fb1861e2161b;Nicht realistisch;-2;Klimagesetz;;Nicht realistisch;0;3;-0,75
757;6d219a16ae66a844e3871cda2dadd671_t1;t1;experimentalGroup;57400c36-8733-44f0-ba74-012aad1fc508;Gut fürs Klima;3;Klimagesetz;;Gut fürs Klima;0;3;-0,75
758;6d219a16ae66a844e3871cda2dadd671_t1;t1;experimentalGroup;4f86f51d-d1ca-49c2-9754-dfe1080e9de1;Kosten tragen wir;-3;Klimagesetz;;Kosten tragen wir;0;3;-0,75
